Model,proportion
ULTRA CRUISER,1.1261641722130253e-05
PA18-225,1.1261641722130253e-05
PA25-235C,1.1261641722130253e-05
28-181,1.1261641722130253e-05
SE316B,1.1261641722130253e-05
THUNDERBOLT,1.1261641722130253e-05
HANSA HFB-320,1.1261641722130253e-05
CORSAIR,1.1261641722130253e-05
YS-11A-500,1.1261641722130253e-05
SR7 Skye Ryder,1.1261641722130253e-05
310-D,1.1261641722130253e-05
F28 MK4000,1.1261641722130253e-05
Mosquito XEL,1.1261641722130253e-05
BEARCAT,1.1261641722130253e-05
AIRWOLF 912,1.1261641722130253e-05
EXTERMINATOR,1.1261641722130253e-05
P-180,1.1261641722130253e-05
Savage-Cozy,1.1261641722130253e-05
AVID FLYER MK4,1.1261641722130253e-05
L-100,1.1261641722130253e-05
EZ,1.1261641722130253e-05
8D,1.1261641722130253e-05
Acro Sport 1,1.1261641722130253e-05
ZENAIR CH701 SP,1.1261641722130253e-05
Easy Eagle 1,1.1261641722130253e-05
WHITEHEAD #21,1.1261641722130253e-05
NL-1000/STU,1.1261641722130253e-05
HURRICANE HAULER,1.1261641722130253e-05
402 S/N 402B1031,1.1261641722130253e-05
RUTAN LONG-EZ,1.1261641722130253e-05
S.205-22/R,1.1261641722130253e-05
ACAPELLA,1.1261641722130253e-05
B99A,1.1261641722130253e-05
C-414,1.1261641722130253e-05
QUICKSILVER SPT 2S,1.1261641722130253e-05
P.68,1.1261641722130253e-05
Qualt,1.1261641722130253e-05
1 AARDEMA RAG WNG SP,1.1261641722130253e-05
Rand-Robinson,1.1261641722130253e-05
PA32 - 301,1.1261641722130253e-05
MK-20 Sea Fury,1.1261641722130253e-05
S55A/AX7,1.1261641722130253e-05
SHORTS SC7 SKYVAN,1.1261641722130253e-05
MA-33M R582,1.1261641722130253e-05
LOEHLE 5151,1.1261641722130253e-05
S.E. 5A,1.1261641722130253e-05
24-140,1.1261641722130253e-05
CDR ELITE 532,1.1261641722130253e-05
C-180-H,1.1261641722130253e-05
BAC 1-11 201,1.1261641722130253e-05
340-71,1.1261641722130253e-05
727-122,1.1261641722130253e-05
DA20C1,1.1261641722130253e-05
DYNAMIC,1.1261641722130253e-05
503 SPORT,1.1261641722130253e-05
E18S-9700,1.1261641722130253e-05
1419,1.1261641722130253e-05
MBB-BK,1.1261641722130253e-05
Kitfox 4,1.1261641722130253e-05
Microlite,1.1261641722130253e-05
AS-III,1.1261641722130253e-05
SGS 1-23D,1.1261641722130253e-05
MBB-BK 117 C-1,1.1261641722130253e-05
FREEBIRD LITESPORT U,1.1261641722130253e-05
Glasair SHA,1.1261641722130253e-05
U-21A-BH,1.1261641722130253e-05
8135,1.1261641722130253e-05
KOLB AIRCRAFT MK III,1.1261641722130253e-05
GV-SP,1.1261641722130253e-05
BREEZE LX,1.1261641722130253e-05
BE 95-B55,1.1261641722130253e-05
APEX CROSS-5,1.1261641722130253e-05
369E (MD500E),1.1261641722130253e-05
O-58C,1.1261641722130253e-05
757 - 200,1.1261641722130253e-05
Excalibur,1.1261641722130253e-05
SOLITARE,1.1261641722130253e-05
DO228,1.1261641722130253e-05
SUPER 18 CUBY,1.1261641722130253e-05
Air Creation GTE,1.1261641722130253e-05
LAKE TAHOE SPECIAL,1.1261641722130253e-05
92,1.1261641722130253e-05
SPORT 1,1.1261641722130253e-05
FALCON C,1.1261641722130253e-05
H-19,1.1261641722130253e-05
VM-1,1.1261641722130253e-05
GLASAIR - TD,1.1261641722130253e-05
SA-318C,1.1261641722130253e-05
Mini Max,1.1261641722130253e-05
415-C AIRCOUPE,1.1261641722130253e-05
EAA SPECIAL,1.1261641722130253e-05
A600,1.1261641722130253e-05
DG-500 ELAN ORION,1.1261641722130253e-05
AD-4N,1.1261641722130253e-05
COMMANDER 447,1.1261641722130253e-05
OH-23G,1.1261641722130253e-05
Lancair 360 MK-II,1.1261641722130253e-05
BAC 167 STRIKEMASTER,1.1261641722130253e-05
ZENITH CH-701,1.1261641722130253e-05
90B,1.1261641722130253e-05
MIDJET MUSTANG I,1.1261641722130253e-05
SBACH 342,1.1261641722130253e-05
S12 XL,1.1261641722130253e-05
&GCBC,1.1261641722130253e-05
GVI,1.1261641722130253e-05
B25,1.1261641722130253e-05
F-150,1.1261641722130253e-05
Falcon 10,1.1261641722130253e-05
F4-622R,1.1261641722130253e-05
Aventura,1.1261641722130253e-05
Bell,1.1261641722130253e-05
B-65,1.1261641722130253e-05
BA146-200A,1.1261641722130253e-05
747-236B,1.1261641722130253e-05
737-2A6,1.1261641722130253e-05
OH23D,1.1261641722130253e-05
RAVIN 500,1.1261641722130253e-05
SENIOR AERO SPT D260,1.1261641722130253e-05
FALCO F-8L,1.1261641722130253e-05
LEGACY 2K,1.1261641722130253e-05
7EC-703,1.1261641722130253e-05
AVID FLYER B,1.1261641722130253e-05
WINDLASS AQUILLA,1.1261641722130253e-05
TEAM ROCKET F1,1.1261641722130253e-05
BD700 1A10,1.1261641722130253e-05
FR172J,1.1261641722130253e-05
PA-28R-200R,1.1261641722130253e-05
7GCBG,1.1261641722130253e-05
Airbus A330,1.1261641722130253e-05
AT503,1.1261641722130253e-05
FLIGHTSTAR II-SL,1.1261641722130253e-05
Breeze LX,1.1261641722130253e-05
TU206-F,1.1261641722130253e-05
Smith Super Cub,1.1261641722130253e-05
CA-4,1.1261641722130253e-05
B-25-J,1.1261641722130253e-05
7X,1.1261641722130253e-05
T206F,1.1261641722130253e-05
FLOURNOY MR S1S,1.1261641722130253e-05
Lanceair,1.1261641722130253e-05
PITTS SPECIAL S1A,1.1261641722130253e-05
TBM-850,1.1261641722130253e-05
PEGASUS QUIK 912S,1.1261641722130253e-05
S-6 COYOTE II,1.1261641722130253e-05
KB3 GYROPLANE,1.1261641722130253e-05
DHC-1B-2S5,1.1261641722130253e-05
N2S-1-A-75A,1.1261641722130253e-05
Airwolf 912,1.1261641722130253e-05
773 Racer,1.1261641722130253e-05
W8 Tailwind,1.1261641722130253e-05
24A,1.1261641722130253e-05
FLY FISHER,1.1261641722130253e-05
SNGL SEAT HAWK ARROW,1.1261641722130253e-05
Skye Ryder Aerochute,1.1261641722130253e-05
AVIAT EAGLE II,1.1261641722130253e-05
TC-2,1.1261641722130253e-05
BIRD CK,1.1261641722130253e-05
BEAVER DHC-2 MK.3,1.1261641722130253e-05
LBL120A,1.1261641722130253e-05
A60PLUS,1.1261641722130253e-05
Murphy,1.1261641722130253e-05
CADET LFA,1.1261641722130253e-05
DV-1 SKYLARK,1.1261641722130253e-05
THORP T-211,1.1261641722130253e-05
DR-1 Triplane,1.1261641722130253e-05
Taurus,1.1261641722130253e-05
DERJAGER D IX,1.1261641722130253e-05
ASW-28,1.1261641722130253e-05
EXPERMENTAL RV-4,1.1261641722130253e-05
Sprint 1000,1.1261641722130253e-05
BARNES FF-8-24,1.1261641722130253e-05
Laser IV-P,1.1261641722130253e-05
SCORPION 1670,1.1261641722130253e-05
PA-25D-260,1.1261641722130253e-05
364HS,1.1261641722130253e-05
58F,1.1261641722130253e-05
NAV-4-1908,1.1261641722130253e-05
PA-28-180R,1.1261641722130253e-05
WRIGHT B FLYER,1.1261641722130253e-05
STING S3,1.1261641722130253e-05
D 35,1.1261641722130253e-05
747-230F,1.1261641722130253e-05
UH-34D,1.1261641722130253e-05
JOHN 1,1.1261641722130253e-05
Quickie 2,1.1261641722130253e-05
AX10,1.1261641722130253e-05
214SL,1.1261641722130253e-05
Polar Star,1.1261641722130253e-05
EAGEL AC7,1.1261641722130253e-05
Rhino II,1.1261641722130253e-05
CAPSTAN TYPE 49B,1.1261641722130253e-05
560 - XL,1.1261641722130253e-05
F-22,1.1261641722130253e-05
AL-6,1.1261641722130253e-05
HWW-75,1.1261641722130253e-05
A-24R,1.1261641722130253e-05
SMITH MINIPLANE,1.1261641722130253e-05
S-T1,1.1261641722130253e-05
SLIPSTREAM GENESIS,1.1261641722130253e-05
Hyster,1.1261641722130253e-05
P210N II,1.1261641722130253e-05
BD5 A-B,1.1261641722130253e-05
FERGY 1,1.1261641722130253e-05
206B-II,1.1261641722130253e-05
707-351C,1.1261641722130253e-05
IKARUS C42E,1.1261641722130253e-05
KOLB TWINSTAR III,1.1261641722130253e-05
TURBO THRUSH 52R34,1.1261641722130253e-05
FALCON LS,1.1261641722130253e-05
FLUT-R-BUG SA6B,1.1261641722130253e-05
CHRISTEN EAGLE-II,1.1261641722130253e-05
RX 550,1.1261641722130253e-05
ZENITH 701 STOL,1.1261641722130253e-05
PA-18 225DD,1.1261641722130253e-05
GY80-160,1.1261641722130253e-05
S-7LS,1.1261641722130253e-05
SUPER REBEL,1.1261641722130253e-05
AVID FLYER MKIV,1.1261641722130253e-05
STOL CH-701,1.1261641722130253e-05
JABIRU SP,1.1261641722130253e-05
GT450,1.1261641722130253e-05
PEGAZAIR 100,1.1261641722130253e-05
CRJ701,1.1261641722130253e-05
RL4-1,1.1261641722130253e-05
TUFTS T-3-160,1.1261641722130253e-05
J3L-65S,1.1261641722130253e-05
P206 S/N P206-0009,1.1261641722130253e-05
CALVIN-VELOCITY,1.1261641722130253e-05
ARION LI,1.1261641722130253e-05
LOEHLE P-40,1.1261641722130253e-05
MOOSE,1.1261641722130253e-05
TANDEM ROCKET,1.1261641722130253e-05
RLV-1,1.1261641722130253e-05
OSPREY-2,1.1261641722130253e-05
RADIAL ROC,1.1261641722130253e-05
F-86F,1.1261641722130253e-05
F21 TC,1.1261641722130253e-05
White Lightning,1.1261641722130253e-05
PA16,1.1261641722130253e-05
B-206-1,1.1261641722130253e-05
SHA-GLASAIR,1.1261641722130253e-05
HK36R SUPER DIMONA,1.1261641722130253e-05
VAQUERO,1.1261641722130253e-05
SGS2-33,1.1261641722130253e-05
VANS AIRCRAFT RV10,1.1261641722130253e-05
SKYBOY,1.1261641722130253e-05
777 - 200,1.1261641722130253e-05
PITTS SPECIAL S1-SP,1.1261641722130253e-05
747-451,1.1261641722130253e-05
UH12ET,1.1261641722130253e-05
AEROSPORT SCAMP WTB1,1.1261641722130253e-05
BE18,1.1261641722130253e-05
EVANS VP,1.1261641722130253e-05
unk,1.1261641722130253e-05
SPARROWHAWK,1.1261641722130253e-05
747-245F,1.1261641722130253e-05
BUSHMAN,1.1261641722130253e-05
0-58A,1.1261641722130253e-05
A36-TC,1.1261641722130253e-05
UH-12D (H23),1.1261641722130253e-05
QAC-1,1.1261641722130253e-05
UH-12L3,1.1261641722130253e-05
SKYBABY,1.1261641722130253e-05
Wittman Tailwind,1.1261641722130253e-05
DSA-4,1.1261641722130253e-05
G 1159,1.1261641722130253e-05
ZODIAC CH601 HDS,1.1261641722130253e-05
EAA BIPLANE 1,1.1261641722130253e-05
AS332L,1.1261641722130253e-05
MOTOR GLIDER,1.1261641722130253e-05
77-1,1.1261641722130253e-05
CX-4,1.1261641722130253e-05
S205-22R,1.1261641722130253e-05
PA-31T-620II,1.1261641722130253e-05
DYNAMIC WT9,1.1261641722130253e-05
Pitts Special SPS-1,1.1261641722130253e-05
SX 300,1.1261641722130253e-05
SEASTAR XP,1.1261641722130253e-05
C-119L,1.1261641722130253e-05
JABIRU CALYPSO,1.1261641722130253e-05
AERIAL,1.1261641722130253e-05
MERIDIAN,1.1261641722130253e-05
SA315-D LAMA,1.1261641722130253e-05
RV7 - A,1.1261641722130253e-05
P40M,1.1261641722130253e-05
LOEHLE P5151,1.1261641722130253e-05
F1H ROCKET,1.1261641722130253e-05
M74L-WASP,1.1261641722130253e-05
M-62A (PT-19),1.1261641722130253e-05
EL TOMCAT-MK5A,1.1261641722130253e-05
SONERA II,1.1261641722130253e-05
AH-1F,1.1261641722130253e-05
SHOESTRING,1.1261641722130253e-05
SPORT HORNET,1.1261641722130253e-05
KA-6-CR,1.1261641722130253e-05
LBL180A,1.1261641722130253e-05
A-4A,1.1261641722130253e-05
MD-10-30F,1.1261641722130253e-05
ZEALOT,1.1261641722130253e-05
B-25N,1.1261641722130253e-05
AN124,1.1261641722130253e-05
PIPER J3C-65,1.1261641722130253e-05
NEMESIS,1.1261641722130253e-05
BREESE 2,1.1261641722130253e-05
PA-31-235,1.1261641722130253e-05
CLASSIC 2002,1.1261641722130253e-05
ALLEGRO 2007,1.1261641722130253e-05
HALL RV-4,1.1261641722130253e-05
GY 201 MINICAB,1.1261641722130253e-05
MARK III CLASSIC,1.1261641722130253e-05
EVANS WE-1,1.1261641722130253e-05
MiniMax,1.1261641722130253e-05
2/3 SCALE JENNY,1.1261641722130253e-05
MERLIN,1.1261641722130253e-05
440 - NO SERIES,1.1261641722130253e-05
CP-301-A,1.1261641722130253e-05
Smith AVN Replica SU,1.1261641722130253e-05
GLASTAR SPORTSMAN 2+,1.1261641722130253e-05
GV SP (G550),1.1261641722130253e-05
MX SPRINT II,1.1261641722130253e-05
F21-C2,1.1261641722130253e-05
1M,1.1261641722130253e-05
MWLANCAIR 235,1.1261641722130253e-05
HAWK MKII,1.1261641722130253e-05
HP-14 SAILPLANE,1.1261641722130253e-05
CA8 -SF,1.1261641722130253e-05
GREAT LAKES 2T-1A,1.1261641722130253e-05
SA105,1.1261641722130253e-05
C90GTX,1.1261641722130253e-05
AIRWOLF 912ULS,1.1261641722130253e-05
A-2-DEX,1.1261641722130253e-05
ZODIAC CH 601XL,1.1261641722130253e-05
STITSPLAYMATE SA-11A,1.1261641722130253e-05
Sky Rascal,1.1261641722130253e-05
Vans RV-3,1.1261641722130253e-05
AVID FLYER MK 4,1.1261641722130253e-05
747 - 400,1.1261641722130253e-05
SKYRANGER V MAX,1.1261641722130253e-05
FOX 1,1.1261641722130253e-05
BUSHBY MUSTANG 2,1.1261641722130253e-05
205C,1.1261641722130253e-05
SJ100,1.1261641722130253e-05
CALLAIR B-1A,1.1261641722130253e-05
Cessna FA152 Aerobat,1.1261641722130253e-05
MAXAIR XP-503,1.1261641722130253e-05
JS 1B,1.1261641722130253e-05
KITFOX SERIES 5,1.1261641722130253e-05
EMB712,1.1261641722130253e-05
PC6 - B2H4,1.1261641722130253e-05
KITFOX LITE 2,1.1261641722130253e-05
R22 ALPHA,1.1261641722130253e-05
DOLPHIN 1,1.1261641722130253e-05
727-90C,1.1261641722130253e-05
N425,1.1261641722130253e-05
PITTS S1D,1.1261641722130253e-05
G 164D,1.1261641722130253e-05
BEL AIRE 2000,1.1261641722130253e-05
Sprint II,1.1261641722130253e-05
TOP DOG,1.1261641722130253e-05
GLOBE GC-1A,1.1261641722130253e-05
HAWKER HUNTER MK.58A,1.1261641722130253e-05
SHORTS SD3-60,1.1261641722130253e-05
TAILWIND W-10,1.1261641722130253e-05
KR 2,1.1261641722130253e-05
KITFOX 3,1.1261641722130253e-05
A-20 VISTA CRUISER,1.1261641722130253e-05
M-7-420AC,1.1261641722130253e-05
SR-7B,1.1261641722130253e-05
BREESE,1.1261641722130253e-05
S300X,1.1261641722130253e-05
FP-101,1.1261641722130253e-05
172P ROBERTSON STOL,1.1261641722130253e-05
A-152,1.1261641722130253e-05
EAA BIPLANE MODEL P,1.1261641722130253e-05
Sport II,1.1261641722130253e-05
427,1.1261641722130253e-05
44J STIEGLITZ,1.1261641722130253e-05
CGS HAWK ARROW II,1.1261641722130253e-05
727 - 221F,1.1261641722130253e-05
PROWLER JAGUAR,1.1261641722130253e-05
AVID FLYER IV,1.1261641722130253e-05
Air-Cam,1.1261641722130253e-05
STORCH,1.1261641722130253e-05
SKYRANGER II,1.1261641722130253e-05
316B ALOUETTE III,1.1261641722130253e-05
Aero Lite 103,1.1261641722130253e-05
AMERICAN AA1,1.1261641722130253e-05
Fighter Escort Wings,1.1261641722130253e-05
DO-27,1.1261641722130253e-05
BLADE 582,1.1261641722130253e-05
H-295-1400,1.1261641722130253e-05
Yak-52,1.1261641722130253e-05
Kokopelli SuperPacer,1.1261641722130253e-05
FALCON X-P,1.1261641722130253e-05
J D,1.1261641722130253e-05
PA25-260,1.1261641722130253e-05
DOGBEE,1.1261641722130253e-05
757 2B7,1.1261641722130253e-05
"MONERAI ""S""",1.1261641722130253e-05
ST3KR (PT 21),1.1261641722130253e-05
BAE-146-100,1.1261641722130253e-05
SA 315 B,1.1261641722130253e-05
FIRFLY 7,1.1261641722130253e-05
BUCKEYE DREAM,1.1261641722130253e-05
OV-10B,1.1261641722130253e-05
AIRCAM BY LOCKWOOD,1.1261641722130253e-05
BOEING/JONES 75,1.1261641722130253e-05
PRECEPTOR STOL KING,1.1261641722130253e-05
H-13,1.1261641722130253e-05
Emeraude,1.1261641722130253e-05
EXEC 162F ROTORWAY,1.1261641722130253e-05
SKY WRITER 2,1.1261641722130253e-05
LEDER VELOCITY XL RG,1.1261641722130253e-05
HATZ XB-II,1.1261641722130253e-05
HAWK SSC,1.1261641722130253e-05
150/HORTON STOL,1.1261641722130253e-05
L-382-30,1.1261641722130253e-05
LANCAIR 235M,1.1261641722130253e-05
CC 11-160,1.1261641722130253e-05
DO 27 B5,1.1261641722130253e-05
SKYSTAR KITFOX 4,1.1261641722130253e-05
BERTRAM 2000,1.1261641722130253e-05
737-277,1.1261641722130253e-05
INFINITY 2003,1.1261641722130253e-05
SEIBERT RV-6,1.1261641722130253e-05
IAR 825,1.1261641722130253e-05
F. 8L FALCO,1.1261641722130253e-05
ALOUETTE II SE313B,1.1261641722130253e-05
MIG 21MF,1.1261641722130253e-05
COZY-CANARDIII,1.1261641722130253e-05
600S-2D,1.1261641722130253e-05
TT-1,1.1261641722130253e-05
THORP T18,1.1261641722130253e-05
SUPER ACRO CUB,1.1261641722130253e-05
OTW-160,1.1261641722130253e-05
BETA BIRD,1.1261641722130253e-05
Eros,1.1261641722130253e-05
XLT 2000,1.1261641722130253e-05
BAE146 - 199,1.1261641722130253e-05
SACKMAN SPECIAL,1.1261641722130253e-05
MATHES,1.1261641722130253e-05
G18 - S,1.1261641722130253e-05
ASW22,1.1261641722130253e-05
G102-111B,1.1261641722130253e-05
P149,1.1261641722130253e-05
2T-1,1.1261641722130253e-05
PA28-150,1.1261641722130253e-05
APPLEBAY ZUNI II,1.1261641722130253e-05
SKYBOY EX,1.1261641722130253e-05
X-AIR,1.1261641722130253e-05
206-3B,1.1261641722130253e-05
BUCKEYE DREAM MACH,1.1261641722130253e-05
F21A,1.1261641722130253e-05
KIT FOX 5,1.1261641722130253e-05
BAE JETSTREAM 3101,1.1261641722130253e-05
TD2,1.1261641722130253e-05
OH58,1.1261641722130253e-05
A-310-222,1.1261641722130253e-05
FOKKER DR-1 TRIPLANE,1.1261641722130253e-05
BEAVER U-6,1.1261641722130253e-05
PA-30 B,1.1261641722130253e-05
MK-3,1.1261641722130253e-05
56-C1,1.1261641722130253e-05
FW-190 1/2 SCALE,1.1261641722130253e-05
ASG29-15M,1.1261641722130253e-05
Jabiru J230,1.1261641722130253e-05
G164B-600,1.1261641722130253e-05
STARDUSTRER SA-100,1.1261641722130253e-05
1500R,1.1261641722130253e-05
BK117A-3,1.1261641722130253e-05
STOLP STARLET SA500,1.1261641722130253e-05
MK 11 SEA FURY,1.1261641722130253e-05
747-8F,1.1261641722130253e-05
AIR BOSS,1.1261641722130253e-05
747-47UF,1.1261641722130253e-05
DA-4-550,1.1261641722130253e-05
PA-4,1.1261641722130253e-05
SPARROW HAWK,1.1261641722130253e-05
F2G,1.1261641722130253e-05
HANSEN-VANS RV-6,1.1261641722130253e-05
P92 TAIL DRAGGER,1.1261641722130253e-05
PT-2A,1.1261641722130253e-05
CASSUTT III-M,1.1261641722130253e-05
A185F-II,1.1261641722130253e-05
SGS-2-32-A,1.1261641722130253e-05
22-160,1.1261641722130253e-05
RALLEY 2B,1.1261641722130253e-05
MUSTANG II FB,1.1261641722130253e-05
ZENITH CH 701 STOL,1.1261641722130253e-05
582 DREAM MACHINE,1.1261641722130253e-05
J170-SP,1.1261641722130253e-05
DESTINY XLT,1.1261641722130253e-05
2003,1.1261641722130253e-05
DAVIS KR-1,1.1261641722130253e-05
CL-600 Challenger,1.1261641722130253e-05
B206 SERIES 2,1.1261641722130253e-05
SKYCYCLE STING RAY,1.1261641722130253e-05
20K,1.1261641722130253e-05
PILATUS PC6/B1A-H2,1.1261641722130253e-05
810D,1.1261641722130253e-05
47G (TOM CAT),1.1261641722130253e-05
737-846,1.1261641722130253e-05
DHC-2 MK-1,1.1261641722130253e-05
DHC-8-315,1.1261641722130253e-05
AS 355,1.1261641722130253e-05
JN-4,1.1261641722130253e-05
LITTLE TOOT,1.1261641722130253e-05
ASH25M,1.1261641722130253e-05
CHALLENGER II CW SPC,1.1261641722130253e-05
210 - N,1.1261641722130253e-05
737 - 73V,1.1261641722130253e-05
180-2,1.1261641722130253e-05
UH-23-D,1.1261641722130253e-05
BG-5,1.1261641722130253e-05
KELLY D,1.1261641722130253e-05
XA-430,1.1261641722130253e-05
RV-6-CH,1.1261641722130253e-05
Ironsides,1.1261641722130253e-05
QUICKSILVER SPORT 2S,1.1261641722130253e-05
AS350B3 2B1,1.1261641722130253e-05
Coot A-Amphib,1.1261641722130253e-05
RAF SE5A Replica,1.1261641722130253e-05
QUICKSILVER GT 400,1.1261641722130253e-05
A310 - 308,1.1261641722130253e-05
95B55 - B,1.1261641722130253e-05
A380-861,1.1261641722130253e-05
CALLAIR A9-B,1.1261641722130253e-05
RANS S12-XL,1.1261641722130253e-05
SCOUT X-C,1.1261641722130253e-05
SPRINT MXII,1.1261641722130253e-05
CASA 1.31,1.1261641722130253e-05
TIPSY NIPPER T-66,1.1261641722130253e-05
CLASSIC EDGE X,1.1261641722130253e-05
SHTTD,1.1261641722130253e-05
SOPHWITH CAMEL,1.1261641722130253e-05
WEBB 2,1.1261641722130253e-05
SPORT IIS,1.1261641722130253e-05
A340 - 300,1.1261641722130253e-05
Rans S-4 Coyote,1.1261641722130253e-05
Vans RV-10,1.1261641722130253e-05
WITTMAN W 10,1.1261641722130253e-05
LANCAIR IV-P TURBINE,1.1261641722130253e-05
Swift II,1.1261641722130253e-05
L-18C,1.1261641722130253e-05
HUMMEL H5,1.1261641722130253e-05
DB-1,1.1261641722130253e-05
YMF-3,1.1261641722130253e-05
ERJ-145,1.1261641722130253e-05
747-287B,1.1261641722130253e-05
Boeing 757-300,1.1261641722130253e-05
STARSHIP ALPHA,1.1261641722130253e-05
Mustang 2,1.1261641722130253e-05
Eagle,1.1261641722130253e-05
AEROLITE 103,1.1261641722130253e-05
EMB-820C,1.1261641722130253e-05
FX 210,1.1261641722130253e-05
WAG AERO 2+2,1.1261641722130253e-05
560-A,1.1261641722130253e-05
H-395A,1.1261641722130253e-05
Airbus,1.1261641722130253e-05
ISAAK SUPER CUB,1.1261641722130253e-05
CHALLENGER II SPEC,1.1261641722130253e-05
Jetstream,1.1261641722130253e-05
Zodiac CH-650,1.1261641722130253e-05
5J,1.1261641722130253e-05
KOLB MARK 3X,1.1261641722130253e-05
King Air,1.1261641722130253e-05
747-400 BCF,1.1261641722130253e-05
BHT407,1.1261641722130253e-05
EAST RISER,1.1261641722130253e-05
Van's,1.1261641722130253e-05
Stoddard-Hamilton TD,1.1261641722130253e-05
KIT FOX IV 1200,1.1261641722130253e-05
ACRO-SPORT I,1.1261641722130253e-05
U15,1.1261641722130253e-05
THE BLUE MAX,1.1261641722130253e-05
LC42 - 550FG,1.1261641722130253e-05
ALEXANDER,1.1261641722130253e-05
M-105,1.1261641722130253e-05
U206G II,1.1261641722130253e-05
Avipro Bearhawk,1.1261641722130253e-05
SR22 GTS G3,1.1261641722130253e-05
BEE DEE M-4-210,1.1261641722130253e-05
CCK,1.1261641722130253e-05
EA-330SC,1.1261641722130253e-05
91C,1.1261641722130253e-05
3N,1.1261641722130253e-05
76A,1.1261641722130253e-05
Escape LS,1.1261641722130253e-05
AIR CAM 912S,1.1261641722130253e-05
PECK P-1,1.1261641722130253e-05
TIGER MOTH 80,1.1261641722130253e-05
Zenith 250,1.1261641722130253e-05
S6S,1.1261641722130253e-05
LOCKWOOD AIRCAM,1.1261641722130253e-05
NOMAD 24A,1.1261641722130253e-05
GIV - UNDESIGNAT,1.1261641722130253e-05
BAKENG,1.1261641722130253e-05
AS-350B ECUREUIL,1.1261641722130253e-05
MX7-180A,1.1261641722130253e-05
YOUNGSTER,1.1261641722130253e-05
B-80M,1.1261641722130253e-05
SZD-54-2 PERKOZ,1.1261641722130253e-05
LESS DRAG SPECIAL,1.1261641722130253e-05
RUTAN LONG,1.1261641722130253e-05
DF-9,1.1261641722130253e-05
FLYING DUTCHMAN,1.1261641722130253e-05
300/LT,1.1261641722130253e-05
T-51 MUSTANG KIT,1.1261641722130253e-05
RC-45J,1.1261641722130253e-05
SPORTSMAN,1.1261641722130253e-05
B 767 200ER,1.1261641722130253e-05
206-5,1.1261641722130253e-05
0-47B,1.1261641722130253e-05
PT-23,1.1261641722130253e-05
341G,1.1261641722130253e-05
KITFOX CLASSIC 4,1.1261641722130253e-05
SUPERCUB,1.1261641722130253e-05
DRAGONFLY DH-90,1.1261641722130253e-05
CESSNA 525B,1.1261641722130253e-05
777 - 340ER,1.1261641722130253e-05
JC3-65,1.1261641722130253e-05
KOLB MK III,1.1261641722130253e-05
Benoist Type XIV,1.1261641722130253e-05
DAKOTA HAWK,1.1261641722130253e-05
OWL RACER 65-2,1.1261641722130253e-05
MA-1-B,1.1261641722130253e-05
S18-STD,1.1261641722130253e-05
BA-100,1.1261641722130253e-05
TB10 - NO SERIES,1.1261641722130253e-05
S76 - A,1.1261641722130253e-05
711ST,1.1261641722130253e-05
